FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
360478,NT-2017-EV024-17,NT, ,EV024-17, ,66.814832999999993,-133.209666000000000,2017,8,10,2017-08-10 00:00:00,,2017-08-25 00:00:00,1554.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360484,NT-1999-VQ007-99,NT, ,VQ007-99, ,66.466600000000000,-131.333300000000010,1999,6,19,1999-06-19 00:00:00,,1999-08-27 00:00:00,199064.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360485,NT-2017-EV011-17,NT, ,EV011-17, ,66.513000000000005,-132.343666000000010,2017,7,1,2017-07-01 00:00:00,,2017-07-18 00:00:00,4367.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360487,NT-2012-VQ022-12,NT, ,VQ022-12, ,65.996333000000007,-131.094500000000010,2012,6,23,2012-06-23 00:00:00,,2012-07-22 00:00:00,676.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360488,NT-2012-VQ021-12,NT, ,VQ021-12, ,65.950000000000003,-130.949999999999990,2012,6,23,2012-06-23 00:00:00,,2012-07-22 00:00:00,361.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360489,NT-2012-EV022-12,NT, ,EV022-12, ,65.934500000000000,-131.576665999999990,2012,7,2,2012-07-02 00:00:00,,2012-07-30 00:00:00,1162.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360491,NT-2013-EV002-13,NT, ,EV002-13, ,66.135000000000005,-133.399833000000000,2013,8,9,2013-08-09 00:00:00,,2013-10-25 00:00:00,2397.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360492,NT-2014-EV001-14,NT, ,EV001-14, ,66.104832999999999,-133.421166000000000,2014,6,10,2014-06-10 00:00:00,,2014-09-08 00:00:00,1308.700000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360493,NT-2014-EV005-14,NT, ,EV005-14, ,67.293999999999997,-134.760665999999990,2014,7,14,2014-07-14 00:00:00,,2014-09-08 00:00:00,495.500000000000000,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360497,NT-2017-EV020-17,NT, ,EV020-17, ,67.192166000000000,-134.852833000000000,2017,7,20,2017-07-20 00:00:00,,2017-08-24 00:00:00,9105.000000000000000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360501,NT-1996-VQ031-96,NT, ,VQ031-96, ,66.767099999999999,-125.587300000000000,1996,7,20,1996-07-20 00:00:00,,1996-09-09 00:00:00,1350.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360502,NT-1996-VQ032-96,NT, ,VQ032-96, ,66.786799999999999,-125.653800000000000,1996,7,20,1996-07-20 00:00:00,,1996-09-09 00:00:00,4733.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360504,NT-1997-VQ008-97,NT, ,VQ008-97, ,66.183300000000003,-126.000000000000000,1997,7,11,1997-07-11 00:00:00,,1997-07-27 00:00:00,3200.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360508,NT-2014-VQ019-14,NT, ,VQ019-14, ,66.742999999999995,-125.580833000000000,2014,7,6,2014-07-06 00:00:00,,2014-08-28 00:00:00,2105.900000000000100,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360509,NT-2016-VQ016-16,NT, ,VQ016-16, ,66.743666000000005,-125.606666000000000,2016,7,13,2016-07-13 00:00:00,,2016-08-22 00:00:00,350.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360512,NT-2017-VQ034-17,NT, ,VQ034-17, ,66.701499999999996,-126.047000000000000,2017,8,2,2017-08-02 00:00:00,,2017-08-22 00:00:00,4348.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360514,NT-2017-VQ029-17,NT, ,VQ029-17, ,67.250332999999998,-125.702665999999990,2017,7,11,2017-07-11 00:00:00,,2017-08-22 00:00:00,3346.000000000000000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360515,NT-1996-VQ063-96,NT, ,VQ063-96, ,66.589500000000001,-123.116800000000000,1996,8,13,1996-08-13 00:00:00,,1996-09-09 00:00:00,302.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360516,NT-2017-VQ031-17,NT, ,VQ031-17, ,66.646665999999996,-119.046000000000010,2017,7,21,2017-07-21 00:00:00,,2017-08-26 00:00:00,567.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360517,NT-1998-VQ010-98,NT, ,VQ010-98, ,66.760300000000001,-130.460500000000000,1998,7,3,1998-07-03 00:00:00,,1998-09-28 00:00:00,130000.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360518,NT-2012-VQ032-12,NT, ,VQ032-12, ,66.352000000000004,-130.715499999999990,2012,7,1,2012-07-01 00:00:00,,2012-07-22 00:00:00,352.440000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360519,NT-2016-VQ027-16,NT, ,VQ027-16, ,66.179665999999997,-130.236333000000000,2016,7,13,2016-07-13 00:00:00,,2016-09-08 00:00:00,1674.700000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360520,NT-2017-VQ008-17,NT, ,VQ008-17, ,66.304833000000002,-130.878666000000010,2017,6,20,2017-06-20 00:00:00,,2017-08-28 00:00:00,24326.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360522,NT-2017-VQ036-17,NT, ,VQ036-17, ,66.200333000000001,-129.896832999999990,2017,9,7,2017-09-07 00:00:00,,2017-10-26 00:00:00,304.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360525,NT-1997-VQ020-97,NT, ,VQ020-97, ,66.500000000000000,-128.533300000000000,1997,7,25,1997-07-25 00:00:00,,1997-08-18 00:00:00,600.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360528,NT-2016-VQ003-16,NT, ,VQ003-16, ,66.466999999999999,-127.552666000000000,2016,6,29,2016-06-29 00:00:00,,2016-09-08 00:00:00,2992.199999999999800,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360529,NT-2016-VQ011-16,NT, ,VQ011-16, ,66.338499999999996,-127.488000000000000,2016,7,7,2016-07-07 00:00:00,,2016-09-08 00:00:00,1462.200000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360530,NT-2017-VQ016-17,NT, ,VQ016-17, ,66.209000000000003,-127.911666000000000,2017,7,3,2017-07-03 00:00:00,,2017-08-28 00:00:00,32530.000000000000000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360533,NT-1996-VQ030-96,NT, ,VQ030-96, ,66.255799999999994,-125.334300000000000,1996,7,20,1996-07-20 00:00:00,,1996-09-09 00:00:00,4381.000000000000000,N,N, , , , ,Abandoned, , ,2018-06-15 00:00:00
360535,NT-1996-VQ043-96,NT, ,VQ043-96, ,65.977599999999995,-125.470000000000000,1996,7,28,1996-07-28 00:00:00,,1996-08-02 00:00:00,700.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360542,NT-2012-VQ036-12,NT, ,VQ036-12, ,66.489165999999997,-124.458665999999990,2012,7,10,2012-07-10 00:00:00,,2012-07-25 00:00:00,668.720000000000030,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360543,NT-2014-VQ021-14,NT, ,VQ021-14, ,66.246333000000007,-126.203999999999990,2014,7,7,2014-07-07 00:00:00,,2014-08-29 00:00:00,426.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360545,NT-2016-VQ019-16,NT, ,VQ019-16, ,65.983500000000006,-125.705833000000000,2016,7,13,2016-07-13 00:00:00,,2016-08-22 00:00:00,561.799999999999950,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360547,NT-1998-VQ030-98,NT, ,VQ030-98, ,64.966600000000000,-120.050000000000000,1998,7,17,1998-07-17 00:00:00,,1998-09-28 00:00:00,4500.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360549,NT-1999-VQ014-99,NT, ,VQ014-99, ,65.549999999999997,-118.833299999999990,1999,6,19,1999-06-19 00:00:00,,1999-07-30 00:00:00,568.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360550,NT-2012-ZF007-12,NT, ,ZF007-12, ,64.735332999999997,-118.610166000000010,2012,6,1,2012-06-01 00:00:00,,2012-08-30 00:00:00,8580.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360551,NT-2012-VQ035-12,NT, ,VQ035-12, ,65.502166000000003,-119.511666000000010,2012,7,7,2012-07-07 00:00:00,,2012-08-29 00:00:00,885.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360552,NT-2012-VQ037-12,NT, ,VQ037-12, ,65.616665999999995,-118.933333000000000,2012,7,9,2012-07-09 00:00:00,,2012-08-29 00:00:00,1056.700000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360553,NT-2012-ZF038-12,NT, ,ZF038-12, ,65.349999999999994,-118.816666000000000,2012,7,12,2012-07-12 00:00:00,,2012-08-30 00:00:00,365.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360555,NT-2012-VQ043-12,NT, ,VQ043-12, ,65.616665999999995,-118.933333000000000,2012,7,23,2012-07-23 00:00:00,,2012-07-29 00:00:00,472.380000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360557,NT-2014-VQ031-14,NT, ,VQ031-14, ,65.504499999999993,-118.925166000000000,2014,7,22,2014-07-22 00:00:00,,2014-08-28 00:00:00,1213.700000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360558,NT-2014-ZF029-14,NT, ,ZF029-14, ,64.947999999999993,-118.750165999999990,2014,6,25,2014-06-25 00:00:00,,2014-09-08 00:00:00,3799.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360559,NT-2014-VQ005-14,NT, ,VQ005-14, ,64.866500000000002,-120.720500000000000,2014,6,16,2014-06-16 00:00:00,,2014-08-27 00:00:00,30665.200000000001000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360560,NT-2014-ZF023-14,NT, ,ZF023-14, ,64.674166000000000,-118.468000000000000,2014,6,17,2014-06-17 00:00:00,,2014-09-08 00:00:00,19690.599999999999000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360562,NT-2015-VQ015-15,NT, ,VQ015-15, ,64.793999999999997,-120.907166000000000,2015,6,29,2015-06-29 00:00:00,,2015-08-25 00:00:00,931.899999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360563,NT-2016-ZF039-16,NT, ,ZF039-16, ,64.354332999999997,-117.944666000000000,2016,8,4,2016-08-04 00:00:00,,2016-09-12 00:00:00,2801.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360564,NT-2016-VQ013-16,NT, ,VQ013-16, ,65.306832999999997,-119.518333000000000,2016,7,7,2016-07-07 00:00:00,,2016-09-08 00:00:00,6743.699999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360565,NT-2016-VQ012-16,NT, ,VQ012-16, ,64.745666000000000,-120.403333000000000,2016,7,8,2016-07-08 00:00:00,,2016-09-08 00:00:00,1847.700000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360566,NT-2017-ZF058-17,NT, ,ZF058-17, ,64.506500000000003,-117.950999999999990,2017,8,13,2017-08-13 00:00:00,,2017-10-03 00:00:00,540.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360571,NT-1998-VQ001-98,NT, ,VQ001-98, ,64.299999999999997,-125.366600000000010,1998,5,30,1998-05-30 00:00:00,,1998-06-19 00:00:00,200.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360577,NT-1998-VQ018-98,NT, ,VQ018-98, ,64.833299999999994,-125.500000000000000,1998,7,6,1998-07-06 00:00:00,,1998-09-28 00:00:00,9000.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360579,NT-1998-VQ020-98,NT, ,VQ020-98, ,65.558000000000007,-128.006599999999990,1998,7,6,1998-07-06 00:00:00,,1998-09-28 00:00:00,55000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360580,NT-1998-VQ021-98,NT, ,VQ021-98, ,65.916600000000003,-129.273100000000000,1998,7,6,1998-07-06 00:00:00,,1998-09-28 00:00:00,50000.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360586,NT-2012-VQ020-12,NT, ,VQ020-12, ,66.191333000000000,-129.155333000000010,2012,6,23,2012-06-23 00:00:00,,2012-07-22 00:00:00,711.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360587,NT-2012-VQ025-12,NT, ,VQ025-12, ,65.643332999999998,-128.768000000000000,2012,6,23,2012-06-23 00:00:00,,2012-08-31 00:00:00,8695.000000000000000,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360590,NT-2013-VQ007-13,NT, ,VQ007-13, ,64.519333000000003,-125.008666000000010,2013,8,7,2013-08-07 00:00:00,,2013-09-02 00:00:00,11282.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360593,NT-2014-VQ020-14,NT, ,VQ020-14, ,64.897165999999999,-126.392666000000010,2014,7,6,2014-07-06 00:00:00,,2014-08-29 00:00:00,7885.100000000000400,N,N, , ,Sustained Action, , , , ,2018-06-15 00:00:00
360604,NT-1996-VQ040-96,NT, ,VQ040-96, ,64.721000000000004,-126.103600000000000,1996,7,27,1996-07-27 00:00:00,,1996-08-13 00:00:00,2800.000000000000000,N,N, , , , ,Abandoned, , ,2018-06-15 00:00:00
360612,NT-1998-VQ006-98,NT, ,VQ006-98, ,65.533299999999997,-129.983300000000010,1998,7,3,1998-07-03 00:00:00,,1998-07-14 00:00:00,1700.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360613,NT-1998-VQ007-98,NT, ,VQ007-98, ,65.466600000000000,-130.066599999999990,1998,7,3,1998-07-03 00:00:00,,1998-07-14 00:00:00,1000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360614,NT-1998-VQ015-98,NT, ,VQ015-98, ,65.500000000000000,-128.849999999999990,1998,7,6,1998-07-06 00:00:00,,1998-09-28 00:00:00,40000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360617,NT-1999-VQ015-99,NT, ,VQ015-99, ,65.841300000000004,-130.467299999999990,1999,6,21,1999-06-21 00:00:00,,1999-08-20 00:00:00,21281.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360620,NT-2012-EV010-12,NT, ,EV010-12, ,65.640165999999994,-131.146500000000000,2012,6,25,2012-06-25 00:00:00,,2012-07-30 00:00:00,200.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360624,NT-2012-VQ018-12,NT, ,VQ018-12, ,65.543000000000006,-130.136000000000000,2012,6,23,2012-06-23 00:00:00,,2012-07-22 00:00:00,392.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360627,NT-2012-VQ024-12,NT, ,VQ024-12, ,65.953165999999996,-130.465332999999990,2012,6,23,2012-06-23 00:00:00,,2012-07-22 00:00:00,1487.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360629,NT-2012-VQ031-12,NT, ,VQ031-12, ,65.264666000000005,-128.445832999999990,2012,7,7,2012-07-07 00:00:00,,2012-07-22 00:00:00,327.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360632,NT-2012-VQ047-12,NT, ,VQ047-12, ,65.921666000000002,-129.608332999999990,2012,8,5,2012-08-05 00:00:00,,2012-09-06 00:00:00,7173.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360633,NT-2014-VQ008-14,NT, ,VQ008-14, ,65.633666000000005,-129.658666000000010,2014,6,18,2014-06-18 00:00:00,,2014-08-27 00:00:00,650.600000000000020,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360634,NT-2014-EV002-14,NT, ,EV002-14, ,65.599165999999997,-131.138332999999990,2014,6,20,2014-06-20 00:00:00,,2014-09-08 00:00:00,523.700000000000050,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360635,NT-2014-VQ007-14,NT, ,VQ007-14, ,65.590665999999999,-130.917166000000010,2014,6,18,2014-06-18 00:00:00,,2014-08-29 00:00:00,1471.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360638,NT-2015-VQ004-15,NT, ,VQ004-15, ,65.040833000000006,-127.194000000000000,2015,5,22,2015-05-22 00:00:00,,2015-08-10 00:00:00,3712.699999999999800,N,N, ,MOD,MOD-Limited Action, , , , ,2018-06-15 00:00:00
360643,NT-2016-VQ024-16,NT, ,VQ024-16, ,64.665666000000002,-125.706999999999990,2016,7,15,2016-07-15 00:00:00,,2016-08-19 00:00:00,371.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360649,NT-2017-VQ023-17,NT, ,VQ023-17, ,65.499166000000002,-129.550999999999990,2017,7,11,2017-07-11 00:00:00,,2017-08-23 00:00:00,1460.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360651,NT-2017-EV010-17,NT, ,EV010-17, ,66.181166000000005,-131.846833000000000,2017,7,1,2017-07-01 00:00:00,,2017-07-18 00:00:00,500.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360652,NT-2017-VQ011-17,NT, ,VQ011-17, ,65.602333000000002,-130.083000000000000,2017,6,24,2017-06-24 00:00:00,,2017-08-28 00:00:00,31048.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360654,NT-2017-VQ018-17,NT, ,VQ018-17, ,65.584500000000006,-130.740000000000010,2017,7,10,2017-07-10 00:00:00,,2017-08-23 00:00:00,608.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360655,NT-2017-EV006-17,NT, ,EV006-17, ,66.182000000000002,-131.953666000000000,2017,6,22,2017-06-22 00:00:00,,2017-06-29 00:00:00,513.080000000000040,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360659,NT-1996-VQ044-96,NT, ,VQ044-96, ,65.618799999999993,-126.420100000000010,1996,7,28,1996-07-28 00:00:00,,1996-08-14 00:00:00,733.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360669,NT-1998-VQ029-98,NT, ,VQ029-98, ,65.750000000000000,-127.933300000000000,1998,7,17,1998-07-17 00:00:00,,1998-09-28 00:00:00,10000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360670,NT-1998-VQ036-98,NT, ,VQ036-98, ,65.150000000000006,-125.883300000000010,1998,8,2,1998-08-02 00:00:00,,1998-09-14 00:00:00,2500.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360675,NT-2012-VQ008-12,NT, ,VQ008-12, ,65.549999999999997,-126.383332999999990,2012,6,22,2012-06-22 00:00:00,,2012-08-31 00:00:00,3020.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360679,NT-2014-VQ025-14,NT, ,VQ025-14, ,65.850666000000004,-128.023000000000000,2014,7,15,2014-07-15 00:00:00,,2014-08-29 00:00:00,433.829999999999980,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360683,NT-2014-VQ003-14,NT, ,VQ003-14, ,65.454499999999996,-127.107166000000010,2014,6,10,2014-06-10 00:00:00,,2014-08-29 00:00:00,31611.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360685,NT-2014-VQ012-14,NT, ,VQ012-14, ,65.332333000000006,-126.275000000000010,2014,6,25,2014-06-25 00:00:00,,2014-08-29 00:00:00,703.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360693,NT-2016-VQ010-16,NT, ,VQ010-16, ,65.945499999999996,-127.059333000000000,2016,7,6,2016-07-06 00:00:00,,2016-09-08 00:00:00,7747.500000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360694,NT-2016-VQ004-16,NT, ,VQ004-16, ,65.422166000000004,-126.233333000000000,2016,6,30,2016-06-30 00:00:00,,2016-09-08 00:00:00,1980.300000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360695,NT-2016-VQ009-16,NT, ,VQ009-16, ,65.784666000000001,-127.572500000000010,2016,7,6,2016-07-06 00:00:00,,2016-08-22 00:00:00,1073.900000000000100,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360696,NT-2016-VQ007-16,NT, ,VQ007-16, ,65.229500000000002,-126.304000000000000,2016,7,6,2016-07-06 00:00:00,,2016-09-08 00:00:00,8037.300000000000200,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360697,NT-2017-VQ007-17,NT, ,VQ007-17, ,65.599500000000006,-127.610500000000000,2017,6,22,2017-06-22 00:00:00,,2017-08-22 00:00:00,1050.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360709,NT-1996-VQ058-96,NT, ,VQ058-96, ,65.416600000000003,-122.950000000000000,1996,8,9,1996-08-09 00:00:00,,1996-08-28 00:00:00,520.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360715,NT-2012-VQ005-12,NT, ,VQ005-12, ,65.405833000000001,-123.486333000000000,2012,6,20,2012-06-20 00:00:00,,2012-07-23 00:00:00,6446.000000000000000,N,N, , , , ,Abandoned, , ,2018-06-15 00:00:00
360716,NT-2012-VQ006-12,NT, ,VQ006-12, ,64.913166000000004,-122.435166000000000,2012,6,20,2012-06-20 00:00:00,,2012-07-03 00:00:00,847.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360717,NT-2012-VQ007-12,NT, ,VQ007-12, ,64.827166000000005,-122.477333000000000,2012,6,22,2012-06-22 00:00:00,,2012-07-05 00:00:00,216.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360719,NT-2012-VQ034-12,NT, ,VQ034-12, ,64.821332999999996,-122.485166000000010,2012,7,8,2012-07-08 00:00:00,,2012-07-23 00:00:00,241.300000000000010,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360720,NT-2014-VQ023-14,NT, ,VQ023-14, ,64.703665999999998,-121.470333000000000,2014,7,7,2014-07-07 00:00:00,,2014-08-29 00:00:00,2178.199999999999800,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360721,NT-2014-VQ017-14,NT, ,VQ017-14, ,64.448999999999998,-121.039000000000000,2014,7,2,2014-07-02 00:00:00,,2014-08-28 00:00:00,4443.399999999999600,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360722,NT-2015-VQ010-15,NT, ,VQ010-15, ,64.790666000000002,-122.028166000000000,2015,6,23,2015-06-23 00:00:00,,2015-08-25 00:00:00,522.799999999999950,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360723,NT-2016-VQ015-16,NT, ,VQ015-16, ,65.573666000000003,-122.672833000000000,2016,7,10,2016-07-10 00:00:00,,2016-09-08 00:00:00,319.300000000000010,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360724,NT-2017-VQ033-17,NT, ,VQ033-17, ,65.675332999999995,-123.835666000000000,2017,7,30,2017-07-30 00:00:00,,2017-08-26 00:00:00,2808.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360727,NT-1998-VQ031-98,NT, ,VQ031-98, ,65.116600000000005,-121.083299999999990,1998,7,17,1998-07-17 00:00:00,,1998-09-28 00:00:00,3000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360732,NT-1997-VQ021-97,NT, ,VQ021-97, ,64.977300000000000,-124.005100000000000,1997,7,27,1997-07-27 00:00:00,,1997-08-11 00:00:00,1100.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360735,NT-1998-FS034-98,NT, ,FS034-98, ,63.433300000000003,-123.000000000000000,1998,7,5,1998-07-05 00:00:00,,1998-07-26 00:00:00,296.000000000000000,N,N, ,MOD,MOD-Delayed Action, , , , ,2018-06-15 00:00:00
360737,NT-1998-FS037-98,NT, ,FS037-98, ,63.750000000000000,-123.083299999999990,1998,7,5,1998-07-05 00:00:00,,1998-10-01 00:00:00,36341.000000000000000,N,N, , , , ,Abandoned, , ,2018-06-15 00:00:00
360741,NT-1998-VQ023-98,NT, ,VQ023-98, ,64.633300000000006,-123.950000000000000,1998,7,11,1998-07-11 00:00:00,,1998-09-28 00:00:00,20000.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360744,NT-1999-VQ003-99,NT, ,VQ003-99, ,64.666600000000003,-124.333299999999990,1999,6,16,1999-06-16 00:00:00,,1999-07-06 00:00:00,3298.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360754,NT-2013-VQ008-13,NT, ,VQ008-13, ,65.039665999999997,-124.270666000000010,2013,8,7,2013-08-07 00:00:00,,2013-09-02 00:00:00,10042.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360755,NT-2013-FS033-13,NT, ,FS033-13, ,63.671165999999999,-123.211665999999990,2013,6,24,2013-06-24 00:00:00,,2013-08-11 00:00:00,4088.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360756,NT-2013-FS037-13,NT, ,FS037-13, ,63.757165999999998,-122.544833000000000,2013,6,26,2013-06-26 00:00:00,,2013-08-28 00:00:00,200.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360757,NT-2014-VQ004-14,NT, ,VQ004-14, ,64.600999999999999,-123.838666000000000,2014,6,14,2014-06-14 00:00:00,,2014-08-27 00:00:00,12294.700000000001000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
360758,NT-2014-VQ032-14,NT, ,VQ032-14, ,65.335166000000001,-124.015000000000000,2014,7,27,2014-07-27 00:00:00,,2014-08-28 00:00:00,273.000000000000000,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
